2.15940E-04	-5.59253E-02
2.15950E-04	-5.58620E-02
2.15960E-04	-5.54894E-02
2.15970E-04	-5.57142E-02
2.15980E-04	-5.56963E-02
2.15990E-04	-5.59304E-02
2.16000E-04	-5.54503E-02
2.16010E-04	-5.56441E-02
2.16020E-04	-5.54476E-02
2.16030E-04	-5.54699E-02
2.16040E-04	-5.54174E-02
2.16050E-04	-5.52849E-02
2.16060E-04	-5.51114E-02
2.16070E-04	-5.50378E-02
2.16080E-04	-5.51821E-02
2.16090E-04	-5.51617E-02
2.16100E-04	-5.47639E-02
2.16110E-04	-5.46563E-02
2.16120E-04	-5.48689E-02
2.16130E-04	-5.45833E-02
2.16140E-04	-5.50420E-02
2.16150E-04	-5.45795E-02
2.16160E-04	-5.48488E-02
2.16170E-04	-5.45859E-02
2.16180E-04	-5.48590E-02
2.16190E-04	-5.45074E-02
2.16200E-04	-5.45340E-02
2.16210E-04	-5.46141E-02
2.16220E-04	-5.43798E-02
2.16230E-04	-5.44879E-02
2.16240E-04	-5.44604E-02
2.16250E-04	-5.42533E-02
2.16260E-04	-5.42579E-02
2.16270E-04	-5.39617E-02
2.16280E-04	-5.38323E-02
2.16290E-04	-5.40396E-02
2.16300E-04	-5.36613E-02
2.16310E-04	-5.36759E-02
2.16320E-04	-5.38087E-02
2.16330E-04	-5.37001E-02
2.16340E-04	-5.36652E-02
2.16350E-04	-5.36185E-02
2.16360E-04	-5.33240E-02
2.16370E-04	-5.35780E-02
2.16380E-04	-5.33021E-02
2.16390E-04	-5.32872E-02
2.16400E-04	-5.32212E-02
2.16410E-04	-5.33970E-02
2.16420E-04	-5.32397E-02
2.16430E-04	-5.31063E-02
2.16440E-04	-5.28879E-02
2.16450E-04	-5.33824E-02
2.16460E-04	-5.30392E-02
2.16470E-04	-5.29739E-02
2.16480E-04	-5.26883E-02
2.16490E-04	-5.26579E-02
2.16500E-04	-5.25648E-02
2.16510E-04	-5.21678E-02
2.16520E-04	-5.23299E-02
2.16530E-04	-5.24473E-02
2.16540E-04	-5.21708E-02
2.16550E-04	-5.25209E-02
2.16560E-04	-5.22902E-02
2.16570E-04	-5.21675E-02
2.16580E-04	-5.24349E-02
2.16590E-04	-5.20889E-02
2.16600E-04	-5.20189E-02
2.16610E-04	-5.19945E-02
2.16620E-04	-5.20238E-02
2.16630E-04	-5.20351E-02
2.16640E-04	-5.17999E-02
2.16650E-04	-5.14979E-02
2.16660E-04	-5.14388E-02
2.16670E-04	-5.13548E-02
2.16680E-04	-5.13073E-02
2.16690E-04	-5.13324E-02
2.16700E-04	-5.11683E-02
2.16710E-04	-5.10581E-02
2.16720E-04	-5.12047E-02
2.16730E-04	-5.11046E-02
2.16740E-04	-5.10276E-02
2.16750E-04	-5.06704E-02
2.16760E-04	-5.09599E-02
2.16770E-04	-5.07428E-02
2.16780E-04	-5.07491E-02
2.16790E-04	-5.05013E-02
2.16800E-04	-5.04067E-02
2.16810E-04	-5.04884E-02
2.16820E-04	-5.01802E-02
2.16830E-04	-5.01626E-02
2.16840E-04	-5.00835E-02
2.16850E-04	-5.00891E-02
2.16860E-04	-5.00742E-02
2.16870E-04	-4.99168E-02
2.16880E-04	-4.97266E-02
2.16890E-04	-4.95701E-02
2.16900E-04	-4.94208E-02
2.16910E-04	-4.93717E-02
2.16920E-04	-4.94686E-02
2.16930E-04	-4.94168E-02
2.16940E-04	-4.94192E-02
2.16950E-04	-4.92275E-02
2.16960E-04	-4.90499E-02
2.16970E-04	-4.89316E-02
2.16980E-04	-4.89880E-02
2.16990E-04	-4.89899E-02
2.17000E-04	-4.87671E-02
2.17010E-04	-4.87391E-02
2.17020E-04	-4.86644E-02
2.17030E-04	-4.85328E-02
2.17040E-04	-4.82446E-02
2.17050E-04	-4.83366E-02
2.17060E-04	-4.79523E-02
2.17070E-04	-4.77707E-02
2.17080E-04	-4.79069E-02
2.17090E-04	-4.76292E-02
2.17100E-04	-4.76687E-02
2.17110E-04	-4.74985E-02
2.17120E-04	-4.76463E-02
2.17130E-04	-4.76800E-02
2.17140E-04	-4.75217E-02
2.17150E-04	-4.70928E-02
2.17160E-04	-4.70334E-02
2.17170E-04	-4.67528E-02
2.17180E-04	-4.65926E-02
2.17190E-04	-4.66430E-02
2.17200E-04	-4.66963E-02
2.17210E-04	-4.65715E-02
2.17220E-04	-4.65745E-02
2.17230E-04	-4.62045E-02
2.17240E-04	-4.64096E-02
2.17250E-04	-4.60772E-02
2.17260E-04	-4.60178E-02
2.17270E-04	-4.59724E-02
2.17280E-04	-4.61347E-02
2.17290E-04	-4.59055E-02
2.17300E-04	-4.57513E-02
2.17310E-04	-4.57583E-02
2.17320E-04	-4.52227E-02
2.17330E-04	-4.52851E-02
2.17340E-04	-4.49821E-02
2.17350E-04	-4.50342E-02
2.17360E-04	-4.53106E-02
2.17370E-04	-4.51092E-02
2.17380E-04	-4.49611E-02
2.17390E-04	-4.48006E-02
2.17400E-04	-4.45928E-02
2.17410E-04	-4.45279E-02
2.17420E-04	-4.45892E-02
2.17430E-04	-4.45996E-02
2.17440E-04	-4.43124E-02
2.17450E-04	-4.41123E-02
2.17460E-04	-4.40686E-02
2.17470E-04	-4.37535E-02
2.17480E-04	-4.38018E-02
2.17490E-04	-4.35470E-02
2.17500E-04	-4.34160E-02
2.17510E-04	-4.31445E-02
2.17520E-04	-4.31350E-02
2.17530E-04	-4.29173E-02
2.17540E-04	-4.28271E-02
2.17550E-04	-4.30571E-02
2.17560E-04	-4.29371E-02
2.17570E-04	-4.27675E-02
2.17580E-04	-4.24546E-02
2.17590E-04	-4.23480E-02
2.17600E-04	-4.20807E-02
2.17610E-04	-4.23711E-02
2.17620E-04	-4.20625E-02
2.17630E-04	-4.23112E-02
2.17640E-04	-4.21656E-02
2.17650E-04	-4.20419E-02
2.17660E-04	-4.20254E-02
2.17670E-04	-4.18307E-02
2.17680E-04	-4.12293E-02
2.17690E-04	-4.11450E-02
2.17700E-04	-4.11728E-02
2.17710E-04	-4.09045E-02
2.17720E-04	-4.12822E-02
2.17730E-04	-4.07323E-02
2.17740E-04	-4.06881E-02
2.17750E-04	-4.05471E-02
2.17760E-04	-4.04388E-02
2.17770E-04	-4.04511E-02
2.17780E-04	-3.97321E-02
2.17790E-04	-4.00764E-02
2.17800E-04	-3.95760E-02
2.17810E-04	-3.98125E-02
2.17820E-04	-3.96846E-02
2.17830E-04	-3.93182E-02
2.17840E-04	-3.93997E-02
2.17850E-04	-3.90819E-02
2.17860E-04	-3.93148E-02
2.17870E-04	-3.89272E-02
2.17880E-04	-3.89523E-02
2.17890E-04	-3.90484E-02
2.17900E-04	-3.88213E-02
2.17910E-04	-3.85188E-02
2.17920E-04	-3.83413E-02
2.17930E-04	-3.80814E-02
2.17940E-04	-3.80895E-02
2.17950E-04	-3.76791E-02
2.17960E-04	-3.79144E-02
2.17970E-04	-3.77696E-02
2.17980E-04	-3.77326E-02
2.17990E-04	-3.75176E-02
2.18000E-04	-3.74344E-02
2.18010E-04	-3.73934E-02
2.18020E-04	-3.74320E-02
2.18030E-04	-3.72767E-02
2.18040E-04	-3.66904E-02
2.18050E-04	-3.65581E-02
2.18060E-04	-3.65624E-02
2.18070E-04	-3.64850E-02
2.18080E-04	-3.65173E-02
2.18090E-04	-3.61526E-02
2.18100E-04	-3.63076E-02
2.18110E-04	-3.57458E-02
2.18120E-04	-3.58925E-02
2.18130E-04	-3.57152E-02
2.18140E-04	-3.58364E-02
2.18150E-04	-3.57483E-02
2.18160E-04	-3.53257E-02
2.18170E-04	-3.53084E-02
2.18180E-04	-3.52503E-02
2.18190E-04	-3.48745E-02
2.18200E-04	-3.51109E-02
2.18210E-04	-3.46350E-02
2.18220E-04	-3.46698E-02
2.18230E-04	-3.46429E-02
2.18240E-04	-3.44733E-02
2.18250E-04	-3.45423E-02
2.18260E-04	-3.40982E-02
2.18270E-04	-3.41609E-02
2.18280E-04	-3.38258E-02
2.18290E-04	-3.35571E-02
2.18300E-04	-3.36430E-02
2.18310E-04	-3.36258E-02
2.18320E-04	-3.35950E-02
2.18330E-04	-3.33026E-02
2.18340E-04	-3.32550E-02
2.18350E-04	-3.33088E-02
2.18360E-04	-3.30652E-02
2.18370E-04	-3.27162E-02
2.18380E-04	-3.24627E-02
2.18390E-04	-3.22090E-02
2.18400E-04	-3.23941E-02
2.18410E-04	-3.23284E-02
2.18420E-04	-3.19319E-02
2.18430E-04	-3.20935E-02
2.18440E-04	-3.18596E-02
2.18450E-04	-3.16964E-02
2.18460E-04	-3.16895E-02
2.18470E-04	-3.13430E-02
2.18480E-04	-3.17717E-02
2.18490E-04	-3.12362E-02
2.18500E-04	-3.14001E-02
2.18510E-04	-3.10710E-02
2.18520E-04	-3.06469E-02
2.18530E-04	-3.07296E-02
2.18540E-04	-3.03179E-02
2.18550E-04	-3.02613E-02
2.18560E-04	-3.02010E-02
2.18570E-04	-3.01688E-02
2.18580E-04	-2.98749E-02
2.18590E-04	-3.00696E-02
2.18600E-04	-2.96169E-02
2.18610E-04	-2.95069E-02
2.18620E-04	-2.92092E-02
2.18630E-04	-2.90245E-02
2.18640E-04	-2.92674E-02
2.18650E-04	-2.89356E-02
2.18660E-04	-2.90222E-02
2.18670E-04	-2.88827E-02
2.18680E-04	-2.86885E-02
2.18690E-04	-2.84476E-02
2.18700E-04	-2.82262E-02
2.18710E-04	-2.83041E-02
2.18720E-04	-2.81815E-02
2.18730E-04	-2.80527E-02
2.18740E-04	-2.81491E-02
2.18750E-04	-2.77804E-02
2.18760E-04	-2.77284E-02
2.18770E-04	-2.74537E-02
2.18780E-04	-2.75101E-02
2.18790E-04	-2.71743E-02
2.18800E-04	-2.72684E-02
2.18810E-04	-2.70825E-02
2.18820E-04	-2.71147E-02
2.18830E-04	-2.71126E-02
2.18840E-04	-2.68827E-02
2.18850E-04	-2.68896E-02
2.18860E-04	-2.67991E-02
2.18870E-04	-2.64376E-02
2.18880E-04	-2.60634E-02
2.18890E-04	-2.60445E-02
2.18900E-04	-2.57577E-02
2.18910E-04	-2.53549E-02
2.18920E-04	-2.52664E-02
2.18930E-04	-2.50339E-02
2.18940E-04	-2.52567E-02
2.18950E-04	-2.51420E-02
2.18960E-04	-2.48457E-02
2.18970E-04	-2.48434E-02
2.18980E-04	-2.47769E-02
2.18990E-04	-2.46714E-02
2.19000E-04	-2.44496E-02
2.19010E-04	-2.44938E-02
2.19020E-04	-2.43889E-02
2.19030E-04	-2.43017E-02
2.19040E-04	-2.42382E-02
2.19050E-04	-2.39119E-02
2.19060E-04	-2.38449E-02
2.19070E-04	-2.37887E-02
2.19080E-04	-2.37377E-02
2.19090E-04	-2.36530E-02
2.19100E-04	-2.31103E-02
2.19110E-04	-2.32824E-02
2.19120E-04	-2.29822E-02
2.19130E-04	-2.30858E-02
2.19140E-04	-2.29270E-02
2.19150E-04	-2.28239E-02
2.19160E-04	-2.26170E-02
2.19170E-04	-2.25584E-02
2.19180E-04	-2.25038E-02
2.19190E-04	-2.20332E-02
2.19200E-04	-2.17514E-02
2.19210E-04	-2.16475E-02
2.19220E-04	-2.16698E-02
2.19230E-04	-2.18062E-02
2.19240E-04	-2.15734E-02
2.19250E-04	-2.15101E-02
2.19260E-04	-2.15568E-02
2.19270E-04	-2.14358E-02
2.19280E-04	-2.12067E-02
2.19290E-04	-2.11886E-02
2.19300E-04	-2.07669E-02
2.19310E-04	-2.02384E-02
2.19320E-04	-2.05267E-02
2.19330E-04	-2.02366E-02
2.19340E-04	-2.01127E-02
2.19350E-04	-1.99397E-02
2.19360E-04	-1.97389E-02
2.19370E-04	-1.97656E-02
2.19380E-04	-1.96138E-02
2.19390E-04	-1.94548E-02
2.19400E-04	-1.95253E-02
2.19410E-04	-1.91925E-02
2.19420E-04	-1.93311E-02
2.19430E-04	-1.90843E-02
2.19440E-04	-1.91209E-02
2.19450E-04	-1.88740E-02
2.19460E-04	-1.87669E-02
2.19470E-04	-1.82886E-02
2.19480E-04	-1.82667E-02
2.19490E-04	-1.82774E-02
2.19500E-04	-1.83315E-02
2.19510E-04	-1.81382E-02
2.19520E-04	-1.79201E-02
2.19530E-04	-1.78062E-02
2.19540E-04	-1.75618E-02
2.19550E-04	-1.75031E-02
2.19560E-04	-1.74452E-02
2.19570E-04	-1.72885E-02
2.19580E-04	-1.70998E-02
2.19590E-04	-1.71744E-02
2.19600E-04	-1.68535E-02
2.19610E-04	-1.67448E-02
2.19620E-04	-1.64638E-02
2.19630E-04	-1.65684E-02
2.19640E-04	-1.66225E-02
2.19650E-04	-1.62476E-02
2.19660E-04	-1.62678E-02
2.19670E-04	-1.57606E-02
2.19680E-04	-1.58583E-02
2.19690E-04	-1.56065E-02
2.19700E-04	-1.57859E-02
2.19710E-04	-1.56483E-02
2.19720E-04	-1.55188E-02
2.19730E-04	-1.53726E-02
2.19740E-04	-1.49726E-02
2.19750E-04	-1.52971E-02
2.19760E-04	-1.49222E-02
2.19770E-04	-1.50013E-02
2.19780E-04	-1.51683E-02
2.19790E-04	-1.44909E-02
2.19800E-04	-1.44097E-02
2.19810E-04	-1.40922E-02
2.19820E-04	-1.39584E-02
2.19830E-04	-1.40111E-02
2.19840E-04	-1.41340E-02
2.19850E-04	-1.39100E-02
2.19860E-04	-1.37191E-02
2.19870E-04	-1.34698E-02
2.19880E-04	-1.37306E-02
2.19890E-04	-1.34943E-02
2.19900E-04	-1.32661E-02
2.19910E-04	-1.30984E-02
2.19920E-04	-1.27302E-02
2.19930E-04	-1.29250E-02
2.19940E-04	-1.27044E-02
2.19950E-04	-1.27244E-02
2.19960E-04	-1.25600E-02
2.19970E-04	-1.25613E-02
2.19980E-04	-1.25754E-02
2.19990E-04	-1.19980E-02
2.20000E-04	-1.20437E-02
2.20010E-04	-1.18795E-02
2.20020E-04	-1.18942E-02
2.20030E-04	-1.16867E-02
2.20040E-04	-1.15901E-02
2.20050E-04	-1.13789E-02
2.20060E-04	-1.11387E-02
2.20070E-04	-1.13949E-02
2.20080E-04	-1.12253E-02
2.20090E-04	-1.09142E-02
2.20100E-04	-1.09061E-02
2.20110E-04	-1.07845E-02
2.20120E-04	-1.04408E-02
2.20130E-04	-1.04268E-02
2.20140E-04	-1.02684E-02
2.20150E-04	-1.00594E-02
2.20160E-04	-1.01034E-02
2.20170E-04	-1.00084E-02
2.20180E-04	-9.96193E-03
2.20190E-04	-9.92212E-03
2.20200E-04	-9.55542E-03
2.20210E-04	-9.67402E-03
2.20220E-04	-9.51840E-03
2.20230E-04	-9.21461E-03
2.20240E-04	-8.91974E-03
2.20250E-04	-9.18378E-03
2.20260E-04	-9.10393E-03
2.20270E-04	-9.27283E-03
2.20280E-04	-8.91329E-03
2.20290E-04	-8.53588E-03
2.20300E-04	-8.31264E-03
2.20310E-04	-8.27876E-03
2.20320E-04	-8.15728E-03
2.20330E-04	-7.86655E-03
2.20340E-04	-7.93532E-03
2.20350E-04	-7.88887E-03
2.20360E-04	-7.23986E-03
2.20370E-04	-7.52677E-03
2.20380E-04	-7.15984E-03
2.20390E-04	-7.11048E-03
2.20400E-04	-7.11774E-03
2.20410E-04	-7.02397E-03
2.20420E-04	-7.01539E-03
2.20430E-04	-7.02392E-03
2.20440E-04	-6.78162E-03
2.20450E-04	-6.79884E-03
2.20460E-04	-6.42482E-03
2.20470E-04	-6.32747E-03
2.20480E-04	-6.10697E-03
2.20490E-04	-6.06114E-03
2.20500E-04	-6.04472E-03
2.20510E-04	-5.37291E-03
2.20520E-04	-5.61107E-03
2.20530E-04	-5.48045E-03
2.20540E-04	-5.53722E-03
2.20550E-04	-5.75044E-03
2.20560E-04	-5.36219E-03
2.20570E-04	-5.38075E-03
2.20580E-04	-5.04839E-03
2.20590E-04	-4.84641E-03
2.20600E-04	-4.83724E-03
2.20610E-04	-4.48889E-03
2.20620E-04	-4.55564E-03
2.20630E-04	-4.24111E-03
2.20640E-04	-4.24107E-03
2.20650E-04	-3.96032E-03
2.20660E-04	-4.14421E-03
2.20670E-04	-3.86586E-03
2.20680E-04	-3.79923E-03
2.20690E-04	-3.70540E-03
2.20700E-04	-3.38983E-03
2.20710E-04	-3.37069E-03
2.20720E-04	-3.10562E-03
2.20730E-04	-3.28046E-03
2.20740E-04	-3.39400E-03
2.20750E-04	-3.34431E-03
2.20760E-04	-3.48121E-03
2.20770E-04	-3.05112E-03
2.20780E-04	-2.77311E-03
2.20790E-04	-2.61422E-03
2.20800E-04	-2.65125E-03
2.20810E-04	-2.40694E-03
2.20820E-04	-2.14456E-03
2.20830E-04	-1.87948E-03
2.20840E-04	-1.72684E-03
2.20850E-04	-1.64880E-03
2.20860E-04	-1.85867E-03
2.20870E-04	-1.69791E-03
2.20880E-04	-1.77802E-03
2.20890E-04	-1.38979E-03
2.20900E-04	-1.26608E-03
2.20910E-04	-1.19894E-03
2.20920E-04	-1.24548E-03
2.20930E-04	-9.38084E-04
2.20940E-04	-1.21247E-03
2.20950E-04	-8.47037E-04
2.20960E-04	-6.22802E-04
2.20970E-04	-5.44571E-04
2.20980E-04	-6.35232E-04
2.20990E-04	-4.79837E-04
2.21000E-04	-1.97995E-04
2.21010E-04	-1.62406E-04
2.21020E-04	9.59798E-05
2.21030E-04	-4.18050E-05
2.21040E-04	1.47780E-05
2.21050E-04	1.46359E-04
2.21060E-04	5.46090E-04
2.21070E-04	6.89759E-04
2.21080E-04	9.65742E-04
2.21090E-04	9.52421E-04
2.21100E-04	1.01757E-03
2.21110E-04	1.26989E-03
2.21120E-04	1.46914E-03
2.21130E-04	1.36792E-03
2.21140E-04	1.54033E-03
2.21150E-04	1.64224E-03
2.21160E-04	1.66493E-03
2.21170E-04	1.50117E-03
2.21180E-04	1.85424E-03
2.21190E-04	1.76366E-03
2.21200E-04	2.08465E-03
2.21210E-04	1.79056E-03
2.21220E-04	2.14743E-03
2.21230E-04	1.83286E-03
2.21240E-04	2.37575E-03
2.21250E-04	2.51481E-03
2.21260E-04	2.63428E-03
2.21270E-04	2.80424E-03
2.21280E-04	2.69458E-03
2.21290E-04	3.10990E-03
2.21300E-04	3.09020E-03
2.21310E-04	3.41802E-03
2.21320E-04	3.46218E-03
2.21330E-04	3.50958E-03
2.21340E-04	3.37556E-03
2.21350E-04	3.48321E-03
2.21360E-04	3.70286E-03
2.21370E-04	3.84680E-03
2.21380E-04	4.03502E-03
2.21390E-04	3.90645E-03
2.21400E-04	4.18434E-03
2.21410E-04	4.29024E-03
2.21420E-04	4.39535E-03
2.21430E-04	4.31394E-03
2.21440E-04	4.02871E-03
2.21450E-04	4.28031E-03
2.21460E-04	4.55777E-03
2.21470E-04	4.69425E-03
2.21480E-04	5.12002E-03
2.21490E-04	5.07792E-03
2.21500E-04	5.16631E-03
2.21510E-04	5.35769E-03
2.21520E-04	5.58878E-03
2.21530E-04	5.94552E-03
2.21540E-04	5.66751E-03
2.21550E-04	5.90464E-03
2.21560E-04	6.11172E-03
2.21570E-04	5.88989E-03
2.21580E-04	5.99763E-03
2.21590E-04	6.24384E-03
2.21600E-04	6.12797E-03
2.21610E-04	6.41842E-03
2.21620E-04	6.44226E-03
2.21630E-04	6.47116E-03
2.21640E-04	6.82380E-03
2.21650E-04	7.28533E-03
2.21660E-04	7.31432E-03
2.21670E-04	7.53397E-03
2.21680E-04	7.26109E-03
2.21690E-04	7.85274E-03
2.21700E-04	7.48649E-03
2.21710E-04	7.74797E-03
2.21720E-04	7.84980E-03
2.21730E-04	7.56336E-03
2.21740E-04	8.21387E-03
2.21750E-04	8.22123E-03
2.21760E-04	8.38258E-03
2.21770E-04	8.59968E-03
2.21780E-04	8.58554E-03
2.21790E-04	8.53386E-03
2.21800E-04	8.99169E-03
2.21810E-04	9.13313E-03
2.21820E-04	9.46629E-03
2.21830E-04	9.23979E-03
2.21840E-04	9.48766E-03
2.21850E-04	9.42403E-03
2.21860E-04	9.25881E-03
2.21870E-04	9.27499E-03
2.21880E-04	9.09942E-03
2.21890E-04	9.43587E-03
2.21900E-04	9.71742E-03
2.21910E-04	1.01843E-02
2.21920E-04	9.93986E-03
2.21930E-04	1.03158E-02
2.21940E-04	1.00684E-02
2.21950E-04	1.04501E-02
2.21960E-04	1.05155E-02
2.21970E-04	1.07526E-02
2.21980E-04	1.08040E-02
2.21990E-04	1.06345E-02
2.22000E-04	1.07582E-02
2.22010E-04	1.10805E-02
2.22020E-04	1.12479E-02
2.22030E-04	1.12045E-02
2.22040E-04	1.13786E-02
2.22050E-04	1.14220E-02
2.22060E-04	1.17240E-02
2.22070E-04	1.16367E-02
2.22080E-04	1.17979E-02
2.22090E-04	1.17294E-02
2.22100E-04	1.18221E-02
2.22110E-04	1.22357E-02
2.22120E-04	1.25223E-02
2.22130E-04	1.27604E-02
2.22140E-04	1.27584E-02
2.22150E-04	1.31620E-02
2.22160E-04	1.30757E-02
2.22170E-04	1.29407E-02
2.22180E-04	1.29676E-02
2.22190E-04	1.32980E-02
2.22200E-04	1.35220E-02
2.22210E-04	1.33266E-02
2.22220E-04	1.31638E-02
2.22230E-04	1.34378E-02
2.22240E-04	1.32223E-02
2.22250E-04	1.35869E-02
2.22260E-04	1.35135E-02
2.22270E-04	1.39143E-02
2.22280E-04	1.41735E-02
2.22290E-04	1.44820E-02
2.22300E-04	1.45695E-02
2.22310E-04	1.45635E-02
2.22320E-04	1.47437E-02
2.22330E-04	1.48005E-02
2.22340E-04	1.50225E-02
2.22350E-04	1.50219E-02
2.22360E-04	1.50028E-02
2.22370E-04	1.54119E-02
2.22380E-04	1.54461E-02
2.22390E-04	1.56183E-02
2.22400E-04	1.55345E-02
2.22410E-04	1.57081E-02
2.22420E-04	1.59313E-02
2.22430E-04	1.59250E-02
2.22440E-04	1.62265E-02
2.22450E-04	1.61718E-02
2.22460E-04	1.63118E-02
2.22470E-04	1.63059E-02
2.22480E-04	1.65327E-02
2.22490E-04	1.67818E-02
2.22500E-04	1.66913E-02
2.22510E-04	1.71838E-02
2.22520E-04	1.73298E-02
2.22530E-04	1.74576E-02
2.22540E-04	1.73785E-02
2.22550E-04	1.78838E-02
2.22560E-04	1.75281E-02
2.22570E-04	1.78010E-02
2.22580E-04	1.76503E-02
2.22590E-04	1.77430E-02
2.22600E-04	1.78757E-02
2.22610E-04	1.80680E-02
2.22620E-04	1.81142E-02
2.22630E-04	1.83080E-02
2.22640E-04	1.83660E-02
2.22650E-04	1.87178E-02
2.22660E-04	1.88425E-02
2.22670E-04	1.90136E-02
2.22680E-04	1.93475E-02
2.22690E-04	1.94887E-02
2.22700E-04	1.92944E-02
2.22710E-04	1.95426E-02
2.22720E-04	1.96862E-02
2.22730E-04	1.99371E-02
2.22740E-04	1.96515E-02
2.22750E-04	1.99293E-02
2.22760E-04	2.00844E-02
2.22770E-04	2.01508E-02
2.22780E-04	2.04394E-02
2.22790E-04	2.07698E-02
2.22800E-04	2.08104E-02
2.22810E-04	2.07936E-02
2.22820E-04	2.10885E-02
2.22830E-04	2.10957E-02
2.22840E-04	2.09003E-02
2.22850E-04	2.10882E-02
2.22860E-04	2.12084E-02
2.22870E-04	2.13902E-02
2.22880E-04	2.16959E-02
2.22890E-04	2.13966E-02
2.22900E-04	2.19383E-02
2.22910E-04	2.18112E-02
2.22920E-04	2.22301E-02
2.22930E-04	2.23447E-02
2.22940E-04	2.23496E-02
2.22950E-04	2.27092E-02
2.22960E-04	2.21553E-02
2.22970E-04	2.27260E-02
2.22980E-04	2.28086E-02
2.22990E-04	2.31417E-02
2.23000E-04	2.31850E-02
2.23010E-04	2.32671E-02
2.23020E-04	2.33964E-02
2.23030E-04	2.35360E-02
2.23040E-04	2.38147E-02
2.23050E-04	2.37681E-02
2.23060E-04	2.40739E-02
2.23070E-04	2.40484E-02
2.23080E-04	2.41247E-02
2.23090E-04	2.43085E-02
2.23100E-04	2.40636E-02
2.23110E-04	2.43623E-02
2.23120E-04	2.43761E-02
2.23130E-04	2.46354E-02
2.23140E-04	2.47254E-02
2.23150E-04	2.46855E-02
2.23160E-04	2.51765E-02
2.23170E-04	2.48199E-02
2.23180E-04	2.56485E-02
2.23190E-04	2.54592E-02
2.23200E-04	2.54883E-02
2.23210E-04	2.54849E-02
2.23220E-04	2.58540E-02
2.23230E-04	2.60877E-02
2.23240E-04	2.61097E-02
2.23250E-04	2.61318E-02
2.23260E-04	2.60689E-02
2.23270E-04	2.65082E-02
2.23280E-04	2.64623E-02
2.23290E-04	2.68134E-02
2.23300E-04	2.67502E-02
2.23310E-04	2.71627E-02
2.23320E-04	2.75260E-02
2.23330E-04	2.76045E-02
2.23340E-04	2.75213E-02
2.23350E-04	2.78071E-02
2.23360E-04	2.76042E-02
